TICKET,MAIN,SUB,DEEP
case_757,main_9,sub_9,deep_28
case_772,main_9,sub_9,deep_28
case_763,main_9,sub_9,deep_28
case_334,main_9,sub_9,deep_29
case_730,main_9,sub_9,deep_29
case_336,main_9,sub_9,deep_29
case_342,main_9,sub_9,deep_29
case_375,main_9,sub_9,deep_29
case_86,main_9,sub_9,deep_29
case_220,main_9,sub_9,deep_29
case_483,main_9,sub_9,deep_29
case_239,main_9,sub_9,deep_29
case_714,main_9,sub_9,deep_29
case_466,main_9,sub_9,deep_29
case_348,main_9,sub_9,deep_29
case_430,main_9,sub_9,deep_29
case_436,main_9,sub_9,deep_29
case_566,main_9,sub_10,deep_0
case_212,main_9,sub_10,deep_0
case_273,main_9,sub_10,deep_0
case_240,main_9,sub_10,deep_0
case_61,main_9,sub_10,deep_0
case_457,main_9,sub_10,deep_0
case_502,main_9,sub_10,deep_0
case_768,main_9,sub_10,deep_0
case_628,main_9,sub_10,deep_0
case_122,main_9,sub_10,deep_0
case_693,main_9,sub_10,deep_0
case_209,main_9,sub_10,deep_0
case_384,main_9,sub_10,deep_1
case_287,main_9,sub_10,deep_1
case_344,main_9,sub_10,deep_2
case_695,main_9,sub_10,deep_2
case_0,main_9,sub_10,deep_2
case_325,main_9,sub_10,deep_2
case_157,main_9,sub_10,deep_2
case_327,main_9,sub_10,deep_2
case_709,main_9,sub_10,deep_2
case_139,main_9,sub_10,deep_2
case_422,main_9,sub_10,deep_2
case_194,main_9,sub_10,deep_2
case_567,main_9,sub_10,deep_2
case_416,main_9,sub_10,deep_2
case_332,main_9,sub_10,deep_2
case_649,main_9,sub_10,deep_2
case_775,main_9,sub_10,deep_2
case_735,main_9,sub_10,deep_2
case_139,main_9,sub_10,deep_3
case_410,main_9,sub_10,deep_3
case_332,main_9,sub_10,deep_3
case_665,main_9,sub_10,deep_3
case_479,main_9,sub_10,deep_3
case_508,main_9,sub_10,deep_3
case_224,main_9,sub_10,deep_3
case_231,main_9,sub_10,deep_3
case_657,main_9,sub_10,deep_4
case_113,main_9,sub_10,deep_4
case_43,main_9,sub_10,deep_4
case_409,main_9,sub_10,deep_4
case_236,main_9,sub_10,deep_4
case_152,main_9,sub_10,deep_4
case_1,main_9,sub_10,deep_4
case_633,main_9,sub_10,deep_4
case_503,main_9,sub_10,deep_5
case_143,main_9,sub_10,deep_5
case_464,main_9,sub_10,deep_5
case_253,main_9,sub_10,deep_5
case_692,main_9,sub_10,deep_5
case_468,main_9,sub_10,deep_5
case_45,main_9,sub_10,deep_5
case_261,main_9,sub_10,deep_5
case_505,main_9,sub_10,deep_5
case_8,main_9,sub_10,deep_5
case_0,main_9,sub_10,deep_5
case_374,main_9,sub_10,deep_5
case_480,main_9,sub_10,deep_5
case_3,main_9,sub_10,deep_5
case_694,main_9,sub_10,deep_6
case_407,main_9,sub_10,deep_6
case_632,main_9,sub_10,deep_6
case_721,main_9,sub_10,deep_6
case_109,main_9,sub_10,deep_7
case_390,main_9,sub_10,deep_7
case_648,main_9,sub_10,deep_7
case_767,main_9,sub_10,deep_7
case_580,main_9,sub_10,deep_7
case_291,main_9,sub_10,deep_7
case_660,main_9,sub_10,deep_7
case_137,main_9,sub_10,deep_7
case_136,main_9,sub_10,deep_7
case_745,main_9,sub_10,deep_7
case_345,main_9,sub_10,deep_7
case_25,main_9,sub_10,deep_7
case_213,main_9,sub_10,deep_7
case_471,main_9,sub_10,deep_7
case_529,main_9,sub_10,deep_8
case_66,main_9,sub_10,deep_8
case_269,main_9,sub_10,deep_8
case_253,main_9,sub_10,deep_8
case_259,main_9,sub_10,deep_8
case_220,main_9,sub_10,deep_8
case_700,main_9,sub_10,deep_8
case_151,main_9,sub_10,deep_8
case_453,main_9,sub_10,deep_8
case_647,main_9,sub_10,deep_8
case_415,main_9,sub_10,deep_8
case_731,main_9,sub_10,deep_8
case_276,main_9,sub_10,deep_8
case_243,main_9,sub_10,deep_8
case_628,main_9,sub_10,deep_8
case_184,main_9,sub_10,deep_8
case_293,main_9,sub_10,deep_9
case_549,main_9,sub_10,deep_9
case_579,main_9,sub_10,deep_9
case_750,main_9,sub_10,deep_9
case_493,main_9,sub_10,deep_9
case_23,main_9,sub_10,deep_9
case_392,main_9,sub_10,deep_9
case_228,main_9,sub_10,deep_9
case_588,main_9,sub_10,deep_10
case_76,main_9,sub_10,deep_10
case_765,main_9,sub_10,deep_10
case_603,main_9,sub_10,deep_10
case_534,main_9,sub_10,deep_10
case_454,main_9,sub_10,deep_10
case_619,main_9,sub_10,deep_10
case_370,main_9,sub_10,deep_10
case_121,main_9,sub_10,deep_10
case_316,main_9,sub_10,deep_10
case_599,main_9,sub_10,deep_10
case_551,main_9,sub_10,deep_10
case_302,main_9,sub_10,deep_10
case_75,main_9,sub_10,deep_10
case_735,main_9,sub_10,deep_11
case_402,main_9,sub_10,deep_11
case_154,main_9,sub_10,deep_11
case_385,main_9,sub_10,deep_11
case_526,main_9,sub_10,deep_11
case_385,main_9,sub_10,deep_11
case_448,main_9,sub_10,deep_11
case_622,main_9,sub_10,deep_11
case_663,main_9,sub_10,deep_12
case_754,main_9,sub_10,deep_12
case_339,main_9,sub_10,deep_12
case_616,main_9,sub_10,deep_12
case_774,main_9,sub_10,deep_12
case_566,main_9,sub_10,deep_12
case_219,main_9,sub_10,deep_12
case_522,main_9,sub_10,deep_12
case_271,main_9,sub_10,deep_12
case_343,main_9,sub_10,deep_12
case_187,main_9,sub_10,deep_12
case_20,main_9,sub_10,deep_12
case_59,main_9,sub_10,deep_13
case_291,main_9,sub_10,deep_13
case_510,main_9,sub_10,deep_13
case_469,main_9,sub_10,deep_13
case_393,main_9,sub_10,deep_13
case_238,main_9,sub_10,deep_13
case_480,main_9,sub_10,deep_14
case_435,main_9,sub_10,deep_14
case_137,main_9,sub_10,deep_14
case_377,main_9,sub_10,deep_14
case_244,main_9,sub_10,deep_14
case_661,main_9,sub_10,deep_14
case_341,main_9,sub_10,deep_14
case_694,main_9,sub_10,deep_14
case_174,main_9,sub_10,deep_14
case_435,main_9,sub_10,deep_14
case_150,main_9,sub_10,deep_15
case_627,main_9,sub_10,deep_15
case_395,main_9,sub_10,deep_15
case_382,main_9,sub_10,deep_15
case_225,main_9,sub_10,deep_15
case_148,main_9,sub_10,deep_15
case_635,main_9,sub_10,deep_16
case_4,main_9,sub_10,deep_16
case_358,main_9,sub_10,deep_16
case_580,main_9,sub_10,deep_16
case_192,main_9,sub_10,deep_16
case_365,main_9,sub_10,deep_16
case_332,main_9,sub_10,deep_17
case_735,main_9,sub_10,deep_17
case_547,main_9,sub_10,deep_17
case_395,main_9,sub_10,deep_17
case_519,main_9,sub_10,deep_17
case_699,main_9,sub_10,deep_17
case_349,main_9,sub_10,deep_17
case_663,main_9,sub_10,deep_17
case_78,main_9,sub_10,deep_17
case_668,main_9,sub_10,deep_17
case_498,main_9,sub_10,deep_17
case_426,main_9,sub_10,deep_17
case_513,main_9,sub_10,deep_17
case_40,main_9,sub_10,deep_17
case_655,main_9,sub_10,deep_18
case_766,main_9,sub_10,deep_18
case_752,main_9,sub_10,deep_19
case_393,main_9,sub_10,deep_19
case_760,main_9,sub_10,deep_19
case_402,main_9,sub_10,deep_19
case_553,main_9,sub_10,deep_20
case_165,main_9,sub_10,deep_20
case_762,main_9,sub_10,deep_20
case_507,main_9,sub_10,deep_20
case_450,main_9,sub_10,deep_20
case_333,main_9,sub_10,deep_20
case_407,main_9,sub_10,deep_20
case_570,main_9,sub_10,deep_20
case_181,main_9,sub_10,deep_20
case_535,main_9,sub_10,deep_20
case_737,main_9,sub_10,deep_20
case_633,main_9,sub_10,deep_20
case_66,main_9,sub_10,deep_20
case_126,main_9,sub_10,deep_20
case_699,main_9,sub_10,deep_20
case_138,main_9,sub_10,deep_20
case_183,main_9,sub_10,deep_20
case_712,main_9,sub_10,deep_20
case_738,main_9,sub_10,deep_21
case_64,main_9,sub_10,deep_21
case_497,main_9,sub_10,deep_21
case_388,main_9,sub_10,deep_21
case_540,main_9,sub_10,deep_22
case_690,main_9,sub_10,deep_22
case_211,main_9,sub_10,deep_22
case_462,main_9,sub_10,deep_22
case_267,main_9,sub_10,deep_23
case_290,main_9,sub_10,deep_23
case_368,main_9,sub_10,deep_23
case_749,main_9,sub_10,deep_23
case_408,main_9,sub_10,deep_23
case_444,main_9,sub_10,deep_23
case_604,main_9,sub_10,deep_23
case_526,main_9,sub_10,deep_23
case_21,main_9,sub_10,deep_23
case_329,main_9,sub_10,deep_23
case_676,main_9,sub_10,deep_23
case_397,main_9,sub_10,deep_23
case_454,main_9,sub_10,deep_23
case_246,main_9,sub_10,deep_23
case_343,main_9,sub_10,deep_23
case_756,main_9,sub_10,deep_23
case_254,main_9,sub_10,deep_23
case_293,main_9,sub_10,deep_23
case_307,main_9,sub_10,deep_24
case_217,main_9,sub_10,deep_24
case_743,main_9,sub_10,deep_24
case_426,main_9,sub_10,deep_24
case_308,main_9,sub_10,deep_24
case_530,main_9,sub_10,deep_24
case_254,main_9,sub_10,deep_24
case_687,main_9,sub_10,deep_24
case_300,main_9,sub_10,deep_24
case_383,main_9,sub_10,deep_24
case_777,main_9,sub_10,deep_24
case_489,main_9,sub_10,deep_24
case_207,main_9,sub_10,deep_25
case_134,main_9,sub_10,deep_25
case_536,main_9,sub_10,deep_25
case_433,main_9,sub_10,deep_25
case_107,main_9,sub_10,deep_25
case_122,main_9,sub_10,deep_25
case_407,main_9,sub_10,deep_25
case_16,main_9,sub_10,deep_25
case_64,main_9,sub_10,deep_25
case_280,main_9,sub_10,deep_25
case_80,main_9,sub_10,deep_25
case_297,main_9,sub_10,deep_25
case_37,main_9,sub_10,deep_25
case_279,main_9,sub_10,deep_25
case_208,main_9,sub_10,deep_26
case_56,main_9,sub_10,deep_26
case_546,main_9,sub_10,deep_26
case_473,main_9,sub_10,deep_26
case_747,main_9,sub_10,deep_26
case_48,main_9,sub_10,deep_26
case_734,main_9,sub_10,deep_26
case_602,main_9,sub_10,deep_26
case_489,main_9,sub_10,deep_27
case_533,main_9,sub_10,deep_27
case_377,main_9,sub_10,deep_27
case_550,main_9,sub_10,deep_27
case_599,main_9,sub_10,deep_27
case_114,main_9,sub_10,deep_27
case_286,main_9,sub_10,deep_27
case_344,main_9,sub_10,deep_27
case_770,main_9,sub_10,deep_27
case_195,main_9,sub_10,deep_27
case_521,main_9,sub_10,deep_27
case_228,main_9,sub_10,deep_27
case_434,main_9,sub_10,deep_27
case_650,main_9,sub_10,deep_27
case_690,main_9,sub_10,deep_28
case_356,main_9,sub_10,deep_28
case_302,main_9,sub_10,deep_28
case_684,main_9,sub_10,deep_28
case_667,main_9,sub_10,deep_28
case_695,main_9,sub_10,deep_28
case_256,main_9,sub_10,deep_28
case_574,main_9,sub_10,deep_28
case_125,main_9,sub_10,deep_28
case_702,main_9,sub_10,deep_28
case_657,main_9,sub_10,deep_29
case_168,main_9,sub_10,deep_29
case_403,main_9,sub_10,deep_29
case_74,main_9,sub_10,deep_29
case_258,main_9,sub_11,deep_0
case_72,main_9,sub_11,deep_0
case_325,main_9,sub_11,deep_0
case_61,main_9,sub_11,deep_0
case_673,main_9,sub_11,deep_1
case_99,main_9,sub_11,deep_1
case_423,main_9,sub_11,deep_1
case_667,main_9,sub_11,deep_1
case_562,main_9,sub_11,deep_1
case_438,main_9,sub_11,deep_1
case_697,main_9,sub_11,deep_1
case_297,main_9,sub_11,deep_1
case_461,main_9,sub_11,deep_2
case_654,main_9,sub_11,deep_2
case_537,main_9,sub_11,deep_2
case_478,main_9,sub_11,deep_2
case_29,main_9,sub_11,deep_2
case_230,main_9,sub_11,deep_2
case_28,main_9,sub_11,deep_3
case_361,main_9,sub_11,deep_3
case_450,main_9,sub_11,deep_3
case_645,main_9,sub_11,deep_3
case_287,main_9,sub_11,deep_3
case_673,main_9,sub_11,deep_3
case_569,main_9,sub_11,deep_3
case_52,main_9,sub_11,deep_3
case_730,main_9,sub_11,deep_3
case_585,main_9,sub_11,deep_3
case_70,main_9,sub_11,deep_3
case_257,main_9,sub_11,deep_3
case_218,main_9,sub_11,deep_3
case_681,main_9,sub_11,deep_3
case_124,main_9,sub_11,deep_4
case_204,main_9,sub_11,deep_4
case_349,main_9,sub_11,deep_4
case_565,main_9,sub_11,deep_4
case_759,main_9,sub_11,deep_5
case_504,main_9,sub_11,deep_5
case_565,main_9,sub_11,deep_5
case_102,main_9,sub_11,deep_5
case_526,main_9,sub_11,deep_6
case_293,main_9,sub_11,deep_6
case_558,main_9,sub_11,deep_6
case_51,main_9,sub_11,deep_6
case_717,main_9,sub_11,deep_6
case_168,main_9,sub_11,deep_6
case_627,main_9,sub_11,deep_6
case_239,main_9,sub_11,deep_6
case_319,main_9,sub_11,deep_6
case_512,main_9,sub_11,deep_6
case_650,main_9,sub_11,deep_6
case_282,main_9,sub_11,deep_6
case_451,main_9,sub_11,deep_6
case_101,main_9,sub_11,deep_6
case_508,main_9,sub_11,deep_6
case_29,main_9,sub_11,deep_6
case_73,main_9,sub_11,deep_6
case_768,main_9,sub_11,deep_6
case_350,main_9,sub_11,deep_7
case_409,main_9,sub_11,deep_7
case_259,main_9,sub_11,deep_7
case_438,main_9,sub_11,deep_7
case_123,main_9,sub_11,deep_7
case_700,main_9,sub_11,deep_7
case_546,main_9,sub_11,deep_7
case_258,main_9,sub_11,deep_7
case_754,main_9,sub_11,deep_7
case_740,main_9,sub_11,deep_7
case_204,main_9,sub_11,deep_7
case_315,main_9,sub_11,deep_7
case_369,main_9,sub_11,deep_7
case_306,main_9,sub_11,deep_7
case_261,main_9,sub_11,deep_7
case_317,main_9,sub_11,deep_7
case_718,main_9,sub_11,deep_8
case_38,main_9,sub_11,deep_8
case_329,main_9,sub_11,deep_8
case_416,main_9,sub_11,deep_8
case_437,main_9,sub_11,deep_9
case_325,main_9,sub_11,deep_9
case_198,main_9,sub_11,deep_10
case_393,main_9,sub_11,deep_10
case_668,main_9,sub_11,deep_10
case_622,main_9,sub_11,deep_10
case_620,main_9,sub_11,deep_11
case_331,main_9,sub_11,deep_11
case_258,main_9,sub_11,deep_11
case_80,main_9,sub_11,deep_11
case_511,main_9,sub_11,deep_12
case_226,main_9,sub_11,deep_12
case_351,main_9,sub_11,deep_12
case_765,main_9,sub_11,deep_12
case_134,main_9,sub_11,deep_12
case_587,main_9,sub_11,deep_12
case_407,main_9,sub_11,deep_12
case_278,main_9,sub_11,deep_12
case_690,main_9,sub_11,deep_12
case_626,main_9,sub_11,deep_12
case_694,main_9,sub_11,deep_12
case_454,main_9,sub_11,deep_12
case_182,main_9,sub_11,deep_13
case_295,main_9,sub_11,deep_13
case_43,main_9,sub_11,deep_13
case_157,main_9,sub_11,deep_13
case_218,main_9,sub_11,deep_13
case_598,main_9,sub_11,deep_13
case_358,main_9,sub_11,deep_13
case_439,main_9,sub_11,deep_13
case_16,main_9,sub_11,deep_13
case_777,main_9,sub_11,deep_13
case_766,main_9,sub_11,deep_14
case_569,main_9,sub_11,deep_14
case_552,main_9,sub_11,deep_14
case_115,main_9,sub_11,deep_14
case_478,main_9,sub_11,deep_15
case_267,main_9,sub_11,deep_15
case_437,main_9,sub_11,deep_15
case_448,main_9,sub_11,deep_15
case_689,main_9,sub_11,deep_16
case_0,main_9,sub_11,deep_16
case_707,main_9,sub_11,deep_16
case_234,main_9,sub_11,deep_16
case_626,main_9,sub_11,deep_16
case_479,main_9,sub_11,deep_16
case_355,main_9,sub_11,deep_16
case_320,main_9,sub_11,deep_16
case_549,main_9,sub_11,deep_16
case_720,main_9,sub_11,deep_16
case_335,main_9,sub_11,deep_16
case_156,main_9,sub_11,deep_16
case_458,main_9,sub_11,deep_16
case_233,main_9,sub_11,deep_16
case_639,main_9,sub_11,deep_16
case_58,main_9,sub_11,deep_16
case_436,main_9,sub_11,deep_17
case_247,main_9,sub_11,deep_17
case_495,main_9,sub_11,deep_17
case_712,main_9,sub_11,deep_17
case_754,main_9,sub_11,deep_17
case_741,main_9,sub_11,deep_17
case_555,main_9,sub_11,deep_17
case_284,main_9,sub_11,deep_17
case_683,main_9,sub_11,deep_18
case_245,main_9,sub_11,deep_18
case_208,main_9,sub_11,deep_19
case_641,main_9,sub_11,deep_19
case_429,main_9,sub_11,deep_19
case_345,main_9,sub_11,deep_19
case_391,main_9,sub_11,deep_19
case_531,main_9,sub_11,deep_19
case_399,main_9,sub_11,deep_19
case_492,main_9,sub_11,deep_19
case_711,main_9,sub_11,deep_19
case_174,main_9,sub_11,deep_19
case_237,main_9,sub_11,deep_19
case_414,main_9,sub_11,deep_19
case_349,main_9,sub_11,deep_19
case_46,main_9,sub_11,deep_19
case_475,main_9,sub_11,deep_19
case_278,main_9,sub_11,deep_19
case_469,main_9,sub_11,deep_19
case_520,main_9,sub_11,deep_19
case_686,main_9,sub_11,deep_20
case_263,main_9,sub_11,deep_20
case_351,main_9,sub_11,deep_20
case_92,main_9,sub_11,deep_20
case_175,main_9,sub_11,deep_20
case_461,main_9,sub_11,deep_20
case_301,main_9,sub_11,deep_20
case_118,main_9,sub_11,deep_20
case_56,main_9,sub_11,deep_21
case_34,main_9,sub_11,deep_21
case_658,main_9,sub_11,deep_21
case_128,main_9,sub_11,deep_21
case_30,main_9,sub_11,deep_21
case_449,main_9,sub_11,deep_21
case_679,main_9,sub_11,deep_21
case_152,main_9,sub_11,deep_21
case_703,main_9,sub_11,deep_21
case_54,main_9,sub_11,deep_21
case_608,main_9,sub_11,deep_21
case_681,main_9,sub_11,deep_21
case_97,main_9,sub_11,deep_22
case_189,main_9,sub_11,deep_22
case_115,main_9,sub_11,deep_22
case_429,main_9,sub_11,deep_22
case_112,main_9,sub_11,deep_23
case_453,main_9,sub_11,deep_23
case_195,main_9,sub_11,deep_23
case_555,main_9,sub_11,deep_23
case_347,main_9,sub_11,deep_23
case_653,main_9,sub_11,deep_23
case_293,main_9,sub_11,deep_24
case_343,main_9,sub_11,deep_24
case_414,main_9,sub_11,deep_25
case_310,main_9,sub_11,deep_25
case_595,main_9,sub_11,deep_25
case_55,main_9,sub_11,deep_25
case_191,main_9,sub_11,deep_25
case_273,main_9,sub_11,deep_25
case_547,main_9,sub_11,deep_26
case_407,main_9,sub_11,deep_26
case_242,main_9,sub_11,deep_26
case_1,main_9,sub_11,deep_26
case_397,main_9,sub_11,deep_26
case_276,main_9,sub_11,deep_26
case_256,main_9,sub_11,deep_26
case_696,main_9,sub_11,deep_26
case_120,main_9,sub_11,deep_26
case_461,main_9,sub_11,deep_26
case_15,main_9,sub_11,deep_26
case_88,main_9,sub_11,deep_26
case_95,main_9,sub_11,deep_26
case_50,main_9,sub_11,deep_26
case_307,main_9,sub_11,deep_27
case_211,main_9,sub_11,deep_27
case_484,main_9,sub_11,deep_28
case_80,main_9,sub_11,deep_28
case_707,main_9,sub_11,deep_28
case_581,main_9,sub_11,deep_28
case_559,main_9,sub_11,deep_28
case_681,main_9,sub_11,deep_28
case_584,main_9,sub_11,deep_28
case_111,main_9,sub_11,deep_28
case_392,main_9,sub_11,deep_28
case_331,main_9,sub_11,deep_28
case_411,main_9,sub_11,deep_28
case_288,main_9,sub_11,deep_28
case_536,main_9,sub_11,deep_29
case_264,main_9,sub_11,deep_29
case_185,main_9,sub_11,deep_29
case_523,main_9,sub_11,deep_29
case_693,main_9,sub_11,deep_29
case_436,main_9,sub_11,deep_29
case_391,main_9,sub_11,deep_29
case_553,main_9,sub_11,deep_29
case_549,main_9,sub_11,deep_29
case_66,main_9,sub_11,deep_29
case_583,main_9,sub_11,deep_29
case_577,main_9,sub_11,deep_29
case_306,main_9,sub_11,deep_29
case_250,main_9,sub_11,deep_29
case_336,main_9,sub_11,deep_29
case_484,main_9,sub_11,deep_29
case_461,main_9,sub_11,deep_29
case_266,main_9,sub_11,deep_29
case_109,main_9,sub_12,deep_0
case_28,main_9,sub_12,deep_0
case_302,main_9,sub_12,deep_0
case_259,main_9,sub_12,deep_0
case_32,main_9,sub_12,deep_0
case_395,main_9,sub_12,deep_0
case_313,main_9,sub_12,deep_0
case_479,main_9,sub_12,deep_0
case_486,main_9,sub_12,deep_0
case_218,main_9,sub_12,deep_0
case_609,main_9,sub_12,deep_1
case_518,main_9,sub_12,deep_1
case_756,main_9,sub_12,deep_1
case_569,main_9,sub_12,deep_1
case_502,main_9,sub_12,deep_1
case_427,main_9,sub_12,deep_1
case_396,main_9,sub_12,deep_1
case_544,main_9,sub_12,deep_1
case_403,main_9,sub_12,deep_1
case_736,main_9,sub_12,deep_1
case_187,main_9,sub_12,deep_1
case_19,main_9,sub_12,deep_1
case_721,main_9,sub_12,deep_1
case_425,main_9,sub_12,deep_1
case_309,main_9,sub_12,deep_2
case_452,main_9,sub_12,deep_2
case_189,main_9,sub_12,deep_2
case_679,main_9,sub_12,deep_2
case_773,main_9,sub_12,deep_3
case_298,main_9,sub_12,deep_3
case_513,main_9,sub_12,deep_4
case_767,main_9,sub_12,deep_4
case_664,main_9,sub_12,deep_4
case_383,main_9,sub_12,deep_4
case_633,main_9,sub_12,deep_5
case_624,main_9,sub_12,deep_5
case_546,main_9,sub_12,deep_5
case_715,main_9,sub_12,deep_5
case_190,main_9,sub_12,deep_5
case_288,main_9,sub_12,deep_5
case_389,main_9,sub_12,deep_5
case_27,main_9,sub_12,deep_5
case_275,main_9,sub_12,deep_5
case_183,main_9,sub_12,deep_5
case_42,main_9,sub_12,deep_5
case_400,main_9,sub_12,deep_5
case_708,main_9,sub_12,deep_6
case_2,main_9,sub_12,deep_6
case_112,main_9,sub_12,deep_6
case_526,main_9,sub_12,deep_6
case_423,main_9,sub_12,deep_6
case_181,main_9,sub_12,deep_6
case_104,main_9,sub_12,deep_6
case_471,main_9,sub_12,deep_6
case_613,main_9,sub_12,deep_6
case_318,main_9,sub_12,deep_6
case_19,main_9,sub_12,deep_6
case_535,main_9,sub_12,deep_6
case_410,main_9,sub_12,deep_6
case_726,main_9,sub_12,deep_6
case_518,main_9,sub_12,deep_6
case_386,main_9,sub_12,deep_6
case_293,main_9,sub_12,deep_7
case_389,main_9,sub_12,deep_7
case_258,main_9,sub_12,deep_7
case_134,main_9,sub_12,deep_7
case_519,main_9,sub_12,deep_7
case_310,main_9,sub_12,deep_7
case_708,main_9,sub_12,deep_7
case_761,main_9,sub_12,deep_7
case_315,main_9,sub_12,deep_8
case_775,main_9,sub_12,deep_8
case_626,main_9,sub_12,deep_8
case_773,main_9,sub_12,deep_8
case_214,main_9,sub_12,deep_8
case_558,main_9,sub_12,deep_8
case_131,main_9,sub_12,deep_9
case_750,main_9,sub_12,deep_9
case_347,main_9,sub_12,deep_9
case_379,main_9,sub_12,deep_9
case_178,main_9,sub_12,deep_9
case_544,main_9,sub_12,deep_9
case_334,main_9,sub_12,deep_9
case_506,main_9,sub_12,deep_9
case_1,main_9,sub_12,deep_9
case_137,main_9,sub_12,deep_9
case_32,main_9,sub_12,deep_9
case_586,main_9,sub_12,deep_9
case_490,main_9,sub_12,deep_9
case_543,main_9,sub_12,deep_9
case_57,main_9,sub_12,deep_9
case_85,main_9,sub_12,deep_9
case_710,main_9,sub_12,deep_10
case_53,main_9,sub_12,deep_10
case_435,main_9,sub_12,deep_10
case_279,main_9,sub_12,deep_10
case_15,main_9,sub_12,deep_10
case_415,main_9,sub_12,deep_10
case_288,main_9,sub_12,deep_10
case_233,main_9,sub_12,deep_10
case_693,main_9,sub_12,deep_10
case_217,main_9,sub_12,deep_10
case_426,main_9,sub_12,deep_11
case_305,main_9,sub_12,deep_11
case_23,main_9,sub_12,deep_12
case_495,main_9,sub_12,deep_12
case_589,main_9,sub_12,deep_12
case_81,main_9,sub_12,deep_12
case_407,main_9,sub_12,deep_12
case_66,main_9,sub_12,deep_12
case_430,main_9,sub_12,deep_13
case_277,main_9,sub_12,deep_13
case_555,main_9,sub_12,deep_13
case_457,main_9,sub_12,deep_13
case_723,main_9,sub_12,deep_13
case_202,main_9,sub_12,deep_13
case_426,main_9,sub_12,deep_13
case_97,main_9,sub_12,deep_13
case_437,main_9,sub_12,deep_13
case_476,main_9,sub_12,deep_13
case_248,main_9,sub_12,deep_14
case_604,main_9,sub_12,deep_14
case_248,main_9,sub_12,deep_14
case_662,main_9,sub_12,deep_14
case_386,main_9,sub_12,deep_14
case_425,main_9,sub_12,deep_14
case_236,main_9,sub_12,deep_14
case_367,main_9,sub_12,deep_14
case_645,main_9,sub_12,deep_14
case_32,main_9,sub_12,deep_14
case_178,main_9,sub_12,deep_14
case_312,main_9,sub_12,deep_14
case_25,main_9,sub_12,deep_14
case_510,main_9,sub_12,deep_14
case_652,main_9,sub_12,deep_14
case_356,main_9,sub_12,deep_14
case_504,main_9,sub_12,deep_15
case_1,main_9,sub_12,deep_15
case_550,main_9,sub_12,deep_15
case_595,main_9,sub_12,deep_15
case_283,main_9,sub_12,deep_15
case_593,main_9,sub_12,deep_15
case_423,main_9,sub_12,deep_15
case_532,main_9,sub_12,deep_15
case_456,main_9,sub_12,deep_15
case_555,main_9,sub_12,deep_15
case_168,main_9,sub_12,deep_15
case_254,main_9,sub_12,deep_15
case_447,main_9,sub_12,deep_15
case_466,main_9,sub_12,deep_15
case_150,main_9,sub_12,deep_15
case_411,main_9,sub_12,deep_15
case_474,main_9,sub_12,deep_16
case_330,main_9,sub_12,deep_16
case_166,main_9,sub_12,deep_16
case_22,main_9,sub_12,deep_16
case_458,main_9,sub_12,deep_16
case_448,main_9,sub_12,deep_16
case_363,main_9,sub_12,deep_16
case_22,main_9,sub_12,deep_16
case_384,main_9,sub_12,deep_16
case_715,main_9,sub_12,deep_16
case_418,main_9,sub_12,deep_17
case_648,main_9,sub_12,deep_17
case_570,main_9,sub_12,deep_17
case_590,main_9,sub_12,deep_17
case_382,main_9,sub_12,deep_17
case_58,main_9,sub_12,deep_17
case_376,main_9,sub_12,deep_18
case_41,main_9,sub_12,deep_18
